group,N,err_yaw_mean,err_yaw_std,err_yaw_median,err_yaw_min,err_yaw_max,err_pitch_mean,err_pitch_std,err_pitch_median,err_pitch_min,err_pitch_max,err_roll_mean,err_roll_std,err_roll_median,err_roll_min,err_roll_max,err_slant_mean,err_slant_std,err_slant_median,err_slant_min,err_slant_max
VHHH_07L,24,5.877204157390703,4.117889686447799,5.83378203220024,0.1909392055328425,17.009773040285467,2.0347270336929477,1.6891226431533553,2.2027268407484897,0.03481167229575988,6.7647739504406985,4.411436727080618,3.6845294091213745,3.6639261383646584,0.26948338174085174,13.24054184204014,0.021814947999911672,0.01783195154680411,0.018938985158168442,0.00040582202524824806,0.07571312825368803
VHHH_25R,25,4.397084282502848,3.8153401321633744,2.4926834552443182,0.8011600166361745,13.700793994419769,1.8837423560109618,1.1049557624153798,2.0906416765824503,0.3731360156435386,4.134415047135349,4.441198491227471,2.9613429629632324,4.426657649373159,0.008400689931459482,9.320996178336168,0.0064569040815136425,0.008900332684131715,0.004253271583578799,6.517451879906044e-06,0.04322161405026259
VOTV_14,33,1.1536401739445976,0.09440605418978228,1.1405948555481018,0.9083017888245593,1.3637331298024833,0.1818652847881194,0.08802026655399056,0.17477727859652248,0.0018399276758458427,0.37345767366274174,0.4178500768855839,0.33262577053353504,0.3108280452240093,0.03188327904656685,1.0987999184896373,0.021006304707672337,0.025998069069151603,0.012466707376121544,0.0008883383479635076,0.13207904089926492
VOTV_32,30,1.167140976158536,0.13040827704235375,1.1412481954955496,0.9506847259959343,1.6641752512637424,0.19299148472443525,0.269553585509043,0.1447955385943942,0.00201505153043513,1.5599973715167437,4.613545293414856,23.208314961809414,0.3404431676168168,0.0069135524614736266,127.485374995846,0.03969494805508969,0.13960917916344373,0.014588152279462752,0.00012994566792201567,0.7759233506254308
VQPR_15,11,4.978090617947763,2.766862217235258,4.116410774068612,0.9616150318430243,10.929580967324256,1.749218428759336,1.1506534341664325,2.2409287780588443,0.16344213146207665,3.323000658364464,5.66091042066581,4.841014020804845,4.3172024298501555,0.07477448677664933,15.802122156919161,0.009802972171504528,0.009097907912184528,0.006440158515197775,0.0015094528068372026,0.03346814332072667
VQPR_33,11,6.212589605696771,3.609196515687428,6.11537521894433,0.5020010599634652,11.173657622563809,2.7930690730197925,2.066970390838084,2.106478334081487,0.47699163597130223,6.067648843377896,5.109174975549299,3.6926381254500042,3.771366354323411,0.5654170994618566,10.774205881570323,0.04331794374174422,0.03055172075509897,0.03195423718189072,0.008493016278621451,0.11114601489788978
WSSS_02L,29,1.1818077353355891,0.07763025791119135,1.161660589710273,1.0052520779046787,1.373995117043325,0.19596725323995018,0.10250442847089118,0.1913975240795338,0.0160556310815565,0.4223555814881763,0.29787774462990374,0.2277407603751626,0.23894236706001237,0.005156931960060174,0.8244304635318245,0.019649531420136722,0.022694912193433368,0.008573551540210556,0.000469099700965675,0.07710106253299331
WSSS_20R,29,1.1634784268452008,0.07739997537804287,1.1405767442862214,1.0211892242892588,1.431144062971157,0.09442992491540281,0.05768075890359612,0.08672589752275428,0.012915458409423763,0.24852600100615518,0.30944890654969404,0.2584947880434173,0.27646418782800986,0.009303070284355064,1.1264358950202757,0.017200500597290645,0.019081915032787455,0.01302698658655116,0.0009856462421030665,0.06850525366562144
YBBN_01,27,1.8589485776188273,0.06609075448520116,1.8644675537306092,1.611032081426993,1.9669330015245663,0.1684264454766717,0.1103670011317924,0.14200313137180842,0.006159273281511446,0.4173105966945627,0.37137939072916154,0.2971986259271126,0.30274213159612096,0.020195740930259776,1.0654001748667676,0.025337543318472336,0.02692399868613861,0.015291576684510089,0.0007966095891197567,0.11869685299528454
YBBN_19,30,0.7719036094587836,1.8841929737378937,0.4420853248473122,0.2192264198762075,10.742991005526221,0.5943201453412948,2.6022739244972857,0.11841564645282432,0.0017504564302583958,14.365128658836227,3.1317737829576013,14.831065917884269,0.36127868859987555,0.037034059886873916,81.64263586959824,0.035633280724551374,0.10668868285760566,0.01121840287727549,0.00032888446787129877,0.5955162136044567
YMLT_14R,31,1.1800664498981008,0.07986476693866774,1.1533776326198222,1.0352599655146548,1.4454851093670698,0.19197637495820724,0.09887496965942548,0.20106722741400063,0.002490306121700314,0.42378853709529096,0.28683407398359334,0.24626344110477522,0.25033941082260336,0.030733068198864455,1.1916831966371528,0.015268866250032334,0.023000859891909527,0.0066271450596744885,9.268306950971361e-05,0.11039192673439935
YMLT_32L,29,1.1758759368166514,0.0824127363975544,1.160090422545963,1.0019479197223689,1.4145225848050238,0.10911416128847701,0.06534349544636048,0.11034398619628405,0.0072125280854038465,0.2581389849730016,0.4094087745703854,0.3663786148340259,0.29344824032374106,0.010023886972478024,1.2851234561103828,0.015731958302411374,0.024164677360385214,0.006988402820239159,9.802609001741125e-05,0.1038887193997815
ZBAA_01,22,6.243235604167594,3.8853236089211545,5.317775941019135,0.0917577206963216,13.55007161960687,2.368354403752048,1.7185606033385388,1.836691767345073,0.13916329545668304,5.463311247929269,6.363514219948286,4.555721735586247,5.0565498178398265,0.9020180736302368,15.601141550851985,0.007687355569003684,0.011423668156514058,0.004307175888745851,0.0012167198609380758,0.05655480983091232
ZBAA_18L,18,4.608342074911288,3.582235533986112,3.848626923545538,0.5220666860042229,11.042261611119358,2.1723186649813693,1.6192391682489489,1.6803878096823581,0.25135880512851827,6.039394730154925,5.8456354887094095,3.718498313274651,6.117481240095815,0.14970098847599322,12.359299960581826,0.010080478152447364,0.009850742925259798,0.0074136682747107385,0.001218274595543578,0.04110981379579659
ZBAA_19,23,6.594079441561276,3.6618279461268046,6.545978228033192,1.1937609474540523,14.601143161625288,1.8854211144911777,1.6016512515992987,1.4487749233347103,0.07836442798068788,6.075907993724471,5.6526267173563545,3.7696357578485085,5.082461952976372,0.20878861001758953,12.713672092296264,0.012255212181344972,0.010761620863283628,0.010773675552886663,0.0002834478049948963,0.035998175530178256
ZBAA_36R,20,7.417207869358627,5.782067901445192,6.8219608216814525,0.6580330800063194,19.195465587050215,1.8623000590945202,1.279547502898953,1.31091321603067,0.3445917463516679,4.568916905730418,3.7071803159290284,3.5416477289045956,2.6300501696891554,0.01765800699675637,10.987179664434624,0.028116612948788533,0.0210261213231558,0.024659838335446826,0.0006057287211871931,0.07754193249303842
